team_global_id,player_global_id,player_firstname,player_lastname,player_position,player_number,player_status,           player_id,player_height,player_weight,player_birthdate,           player_birthcity,player_birthstate,player_birthcountry,player_schoolid,           player_school,player_highschoolstate,player_firstyear,player_experience,           player_suspended,player_draftround,player_draftpick,
6,3314,Shawn,Marion,Forward,0,true,3332,79,228,1978,Waukegan,Illinois,United States,40,UNLV,TN,1999,13,false,1,9,
9,172997,Nate,Robinson,Guard,2,true,3947,69,180,1984,Seattle,Washington,United States,65,Washington,WA,2005,7,false,1,21,
9,457611,Klay,Thompson,Guard-Forward,11,true,4892,79,205,1990,Los Angeles,California,United States,66,Washington State,CA,2011,1,false,1,11,
9,599813,Jeremy,Tyler,Center,3,true,4921,82,260,1991,San Diego,California,United States,,None,CA,2011,1,false,2,9,
9,58414,Earl,Barron,Center,40,false,3908,84,250,1981,Clarksdale,Mississippi,United States,101,Memphis,MS,2005,6,false,Undrafted,,
9,253989,Andris,Biedrins,Center,15,true,3828,84,240,1986,Riga,,USSR,,None,,2004,8,false,1,11,
9,3290,Mikki,Moore,Forward-Center,31,false,3308,84,225,1975,Orangeburg,South Carolina,United States,23,Nebraska,SC,1998,13,false,Undrafted,,
9,253998,Dorell,Wright,Guard-Forward,3,true,3836,81,205,1985,Los Angeles,California,United States,,None,CA,2004,8,false,1,19,
9,229723,Dominic,McGuire,Forward,5,false,4338,81,235,1985,San Diego,California,United States,90,Fresno State,CA,2007,5,false,2,17,
9,3504,Richard,Jefferson,Small Forward,44,true,3523,79,225,1980,Los Angeles,California,United States,57,Arizona,AZ,2001,11,false,1,13,
9,303308,Mickell,Gladness,Forward-Center,32,true,4823,83,220,1986,Birmingham,Alabama,United States,356,Alabama A&M,AL,2011,1,false,Undrafted,,
9,3492,Kwame,Brown,Center,54,true,3511,83,270,1982,Charleston,South Carolina,United States,,None,GA,2001,11,false,1,1,
9,338709,Keith,Benson,Center,34,false,4930,83,230,1988,Farmington Hills,Michigan,United States,779,Oakland,MI,2011,1,false,2,18,
9,303807,Brandon,Rush,Shooting Guard,4,true,4475,78,210,1985,Kansas City,Missouri,United States,20,Kansas,NC,2008,4,false,1,13,
9,331234,Charles,Jenkins,Point Guard,22,true,4925,75,220,1989,Queens,New York,United States,214,Hofstra,NY,2011,1,false,2,14,
9,395656,Chris,Wright,Forward,33,true,4947,80,226,1988,Bowie,Maryland,United States,166,Dayton,,2011,1,false,Undrafted,,
9,338365,Stephen,Curry,Point Guard,30,true,4612,75,185,1988,Akron,Ohio,United States,212,Davidson,NC,2009,3,false,1,7,
9,65840,David,Lee,Forward-Center,10,true,3956,81,240,1983,St. Louis,Missouri,United States,67,Florida,MO,2005,7,false,1,30,
8,278110,Rodney,Stuckey,Guard,3,true,4293,77,205,1986,Seattle,Washington,United States,113,Eastern Washington,WA,2007,5,false,1,15,
8,332667,Vernon,Macklin,Power Forward,20,true,4934,82,227,1987,Portsmouth,Virginia,United States,67,Florida,VA,2011,1,false,2,22,
8,66269,Walker,Russell Jr.,Guard,23,true,4347,72,170,1982,Pontiac,Michigan,United States,247,Jacksonville State,,2011,1,false,Undrafted,,
8,57795,Damien,Wilkins,Guard-Forward,9,false,3900,78,225,1980,Washington,North Carolina,United States,68,Georgia,FL,2004,8,false,Undrafted,,
8,467468,Greg,Monroe,Center,10,true,4722,83,253,1990,Harvey,Louisiana,United States,137,Georgetown,LA,2010,2,false,1,7,
8,553575,Brandon,Knight,Guard,7,true,4889,75,189,1991,Miami,Florida,United States,69,Kentucky,FL,2011,1,false,1,8,
8,229764,Charlie,Villanueva,Power Forward,31,true,3933,83,232,1984,Queens,New York,United States,202,Connecticut,NJ,2005,7,false,1,7,
8,503807,Jonas,Jerebko,Forward,33,true,4644,80,231,1987,Boras,,Sweden,,None,,2009,2,false,2,9,
8,3131,Ben,Wallace,Forward-Center,6,false,3149,81,240,1974,White Hall,Alabama,United States,235,Virginia Union,AL,1996,16,false,Undrafted,,
8,65900,Ben,Gordon,Shooting Guard,10,true,3820,75,200,1983,London,,England,202,Connecticut,NY,2004,8,false,1,3,
8,168029,Tayshaun,Prince,Forward,22,true,3621,81,215,1980,Compton,California,United States,69,Kentucky,CA,2002,10,false,1,23,
8,400612,Austin,Daye,Forward,5,true,4620,83,205,1988,Irvine,California,United States,694,Gonzaga,CA,2009,3,false,1,15,
8,65968,Jason,Maxiell,Power Forward,54,true,3952,79,260,1983,Chicago,Illinois,United States,98,Cincinnati,TX,2005,7,false,1,26,
8,65868,Will,Bynum,Point Guard,12,true,3999,72,185,1983,Chicago,Illinois,United States,4,Georgia Tech,IL,2005,5,false,Undrafted,,
11,295432,Darren,Collison,Point Guard,2,true,4626,72,160,1987,Rancho Cucamonga,California,United States,64,UCLA,,2009,3,false,1,21,
11,393438,Kyrylo,Fesenko,Center,44,false,4315,85,280,1986,Dnepropetrovsk,,USSR,,None,,2007,5,false,2,8,
11,55160,Dahntay,Jones,Guard-Forward,1,true,3723,78,210,1980,Trenton,New Jersey,United States,2,Duke,NJ,2003,9,false,1,20,
11,295923,Tyler,Hansbrough,Forward-Center,50,true,4618,81,250,1985,Columbia,Missouri,United States,6,North Carolina,MO,2009,3,false,1,13,
11,57934,David,West,Power Forward,21,true,3721,81,240,1980,Teaneck,New Jersey,United States,635,Xavier,NC,2003,9,false,1,18,
11,266369,Roy,Hibbert,Center,55,true,4479,86,275,1986,Queens,New York,United States,137,Georgetown,MD,2008,4,false,1,17,
11,66027,Louis,Amundson,Power Forward,17,false,4190,81,225,1982,Boulder,Colorado,United States,40,UNLV,CO,2006,6,false,Undrafted,,
11,469218,Paul,George,Guard-Forward,24,true,4725,80,210,1990,Palmdale,California,United States,90,Fresno State,CA,2010,2,false,1,10,
11,511057,Lance,Stephenson,Shooting Guard,6,true,4771,77,210,1990,Brooklyn,New York,United States,98,Cincinnati,NY,2010,2,false,2,10,
11,214163,Leandro,Barbosa,Guard,28,false,3731,75,194,1982,Sao Paulo,,Brazil,,None,,2003,9,false,1,28,
11,3326,Jeff,Foster,Forward-Center,10,false,3344,83,250,1977,San Antonio,Texas,United States,185,Texas State,TX,1999,13,false,1,21,
11,66433,Danny,Granger,Forward,33,true,3943,81,228,1983,New Orleans,Louisiana,United States,92,New Mexico,LA,2005,7,false,1,17,
11,329482,A.J.,Price,Point Guard,12,true,4657,74,180,1986,Orange,New Jersey,United States,202,Connecticut,NY,2009,3,false,2,22,
11,295420,Jeff,Pendergraph,Forward-Center,29,true,4636,81,240,1987,Etiwanda,California,United States,58,Arizona State,CA,2009,2,false,2,1,
11,277552,George,Hill,Guard,3,true,4488,74,180,1986,Indianapolis,Indiana,United States,861,IUPUI,IN,2008,4,false,1,26,
10,266394,Kyle,Lowry,Point Guard,3,true,4152,72,205,1986,Philadelphia,Pennsylvania,United States,199,Villanova,PA,2006,6,false,1,24,
10,66903,Kevin,Martin,Shooting Guard,12,true,3843,79,185,1983,Zanesville,Ohio,United States,179,Western Carolina,OH,2004,8,false,1,26,
10,168061,Luis,Scola,Forward-Center,7,true,3653,81,245,1980,Buenos Aires,,Argentina,,None,,2007,5,false,2,27,
10,515415,Greg,Smith,Center,0,true,4987,82,250,1991,Fresno,California,United States,90,Fresno State,,2011,1,false,Undrafted,,
10,3515,Samuel,Dalembert,Center,21,true,3534,83,250,1981,Port-au-Prince,,Haiti,637,Seton Hall,NJ,2001,10,false,1,26,
10,329710,Chase,Budinger,Small Forward,10,true,4649,79,218,1988,Encinitas,California,United States,57,Arizona,CA,2009,3,false,2,14,
10,276755,Courtney,Lee,Guard-Forward,11,true,4484,77,200,1985,Indianapolis,Indiana,United States,224,Western Kentucky,IN,2008,4,false,1,22,
10,3066,Marcus,Camby,Center,29,true,3084,83,235,1974,Hartford,Connecticut,United States,204,Massachusetts,CT,1996,16,false,1,2,
10,399599,Patrick,Patterson,Forward-Center,54,true,4729,81,235,1989,Washington,District of Columbia,United States,69,Kentucky,WV,2010,2,false,1,14,
10,460847,Courtney,Fortson,Guard,9,true,4998,71,180,1988,Montgomery,Alabama,United States,74,Arkansas,,2011,1,false,Undrafted,,
10,400599,Chandler,Parsons,Forward,25,true,4920,81,200,1988,Casselberry,Florida,United States,67,Florida,FL,2011,1,false,2,8,
10,469089,Marcus,Morris,Power Forward,2,true,4895,81,235,1989,Philadelphia,Pennsylvania,United States,20,Kansas,PA,2011,1,false,1,14,
10,456456,Goran,Dragic,Point Guard,1,true,4507,75,190,1986,Ljubljana,,Yugoslavia,,None,,2008,4,false,2,15,
10,295794,Jeff,Adrien,Small Forward,8,false,4802,79,243,1986,Naples,Florida,United States,202,Connecticut,MA,2010,2,false,Undrafted,,
10,3293,Earl,Boykins,Point Guard,6,false,3311,65,133,1976,Cleveland,Ohio,United States,51,Eastern Michigan,OH,1998,13,false,Undrafted,,
13,511638,Darius,Morris,Point Guard,1,true,4923,76,190,1991,Los Angeles,California,United States,29,Michigan,CA,2011,1,false,2,11,
13,292387,Andrew,Bynum,Center,17,true,3936,84,285,1987,Plainsboro,New Jersey,United States,,None,NJ,2005,7,false,1,10,
13,168051,Matt,Barnes,Small Forward,9,false,3643,79,225,1980,Citrus Heights,California,United States,64,UCLA,CA,2003,9,false,2,17,
13,3494,Pau,Gasol,Forward-Center,16,true,3513,84,250,1980,Barcelona,,Spain,,None,,2001,11,false,1,3,
13,278479,Ramon,Sessions,Guard,13,true,4333,75,190,1986,Myrtle Beach,South Carolina,United States,39,Nevada,SC,2007,5,false,2,26,
13,3100,Kobe,Bryant,Shooting Guard,24,true,3118,78,205,1978,Philadelphia,Pennsylvania,United States,,None,PA,1996,16,false,1,13,
13,3505,Troy,Murphy,Forward-Center,14,false,3524,83,245,1980,Morristown,New Jersey,United States,104,Notre Dame,NJ,2001,11,false,1,14,
13,503791,Christian,Eyenga,Small Forward,88,true,4635,79,210,1989,Kinshasa,,Congo,,None,,2010,2,false,1,30,
13,3321,Metta,World Peace,Forward,15,true,3339,79,260,1979,Queens,New York,United States,141,St. John's,NY,1999,13,false,1,16,
13,295927,Josh,McRoberts,Forward-Center,50,true,4314,82,240,1987,Indianapolis,Indiana,United States,2,Duke,IN,2007,5,false,2,7,
13,329711,Jordan,Hill,Forward-Center,27,true,4613,82,235,1987,Newberry,South Carolina,United States,57,Arizona,,2009,3,false,1,8,
13,410116,Andrew,Goudelock,Guard,0,true,4928,75,200,1988,Stone Mountain,Georgia,United States,687,Charleston,GA,2011,1,false,2,16,
13,469491,Devin,Ebanks,Guard-Forward,3,true,4774,81,215,1989,Queens,New York,United States,17,West Virginia,CT,2010,2,false,2,13,
13,58213,Jason,Kapono,Guard-Forward,28,false,3734,80,215,1981,Long Beach,California,United States,64,UCLA,CA,2003,9,false,2,2,
13,58258,Steve,Blake,Point Guard,5,true,3741,75,170,1980,Hollywood,Florida,United States,5,Maryland,VA,2003,9,false,2,9,
12,399725,Blake,Griffin,Forward-Center,32,true,4561,82,252,1989,Oklahoma City,Oklahoma,United States,24,Oklahoma,CA,2009,2,false,1,1,
12,172692,Randy,Foye,Guard,4,true,4135,76,213,1983,Newark,New Jersey,United States,199,Villanova,NJ,2006,6,false,1,7,
12,3381,Kenyon,Martin,Forward-Center,2,false,3400,81,240,1977,Saginaw,Michigan,United States,98,Cincinnati,TX,2000,12,false,1,1,
12,398142,DeAndre,Jordan,Center,6,true,4497,83,265,1988,Houston,Texas,United States,84,Texas A&M,TX,2008,4,false,2,5,
12,229598,Chris,Paul,Point Guard,3,true,3930,72,175,1985,Winston-Salem,North Carolina,United States,9,Wake Forest,NC,2005,7,false,1,4,
12,263228,Nick,Young,Guard-Forward,13,true,4294,79,210,1985,Reseda,California,United States,62,USC,CA,2007,5,false,1,16,
12,466775,Travis,Leslie,Guard-Forward,23,true,4929,76,205,1990,Decatur,Georgia,United States,68,Georgia,GA,2011,1,false,2,17,
12,3532,Bobby,Simmons,Forward,21,false,3551,78,235,1980,Chicago,Illinois,United States,652,DePaul,IL,2001,10,false,2,13,
12,3156,Chauncey,Billups,Guard,1,true,3174,75,202,1976,Denver,Colorado,United States,18,Colorado,CO,1997,15,false,1,3,
12,65834,Mo,Williams,Guard,16,true,3750,73,195,1982,Jackson,Mississippi,United States,73,Alabama,MS,2003,9,false,2,18,
12,173147,Reggie,Evans,Power Forward,30,true,3663,80,245,1980,Pensacola,Florida,United States,28,Iowa,FL,2002,10,false,Undrafted,,
12,65910,Ryan,Gomes,Forward,15,false,3976,79,245,1982,Waterbury,Connecticut,United States,636,Providence,CT,2005,7,false,2,20,
12,509449,Eric,Bledsoe,Guard,12,true,4749,73,195,1989,Birmingham,Alabama,United States,69,Kentucky,AL,2010,2,false,1,18,
12,168016,Caron,Butler,Small Forward,5,true,3608,79,228,1980,Racine,Wisconsin,United States,202,Connecticut,WI,2002,10,false,1,10,
12,466777,Trey,Thompkins,Power Forward,34,true,4919,82,245,1990,Lithonia,Georgia,United States,68,Georgia,GA,2011,1,false,2,7,
15,401618,Larry,Sanders,Forward-Center,8,true,4730,83,235,1988,Fort Pierce,Florida,United States,651,Virginia Commonwealth,FL,2010,2,false,1,15,
15,253980,Shaun,Livingston,Guard,11,true,3821,79,175,1985,Peoria,Illinois,United States,,None,IL,2004,7,false,1,4,
15,552523,Tobias,Harris,Forward,15,true,4901,80,226,1992,Dix Hills,New York,United States,71,Tennessee,NY,2011,1,false,1,19,
15,398090,Jon,Leuer,Forward-Center,30,true,4922,82,228,1989,Long Lake,Minnesota,United States,36,Wisconsin,MN,2011,1,false,2,10,
15,400683,Darington,Hobson,Shooting Guard,11,false,4768,79,205,1987,Las Vegas,Nevada,United States,92,New Mexico,IL,2010,1,false,2,7,
15,292397,Monta,Ellis,Guard,11,true,3966,75,185,1985,Jackson,Mississippi,United States,,None,MS,2005,7,false,2,10,
15,292396,Ersan,Ilyasova,Power Forward,7,true,3962,82,235,1987,Eskisehir,,Turkey,,None,,2005,4,false,2,6,
15,168066,Mike,Dunleavy,Guard-Forward,17,true,3601,81,230,1980,Fort Worth,Texas,United States,2,Duke,OR,2002,10,false,1,3,
15,331197,Ekpe,Udoh,Forward-Center,13,true,4721,82,245,1987,Edmond,Oklahoma,United States,79,Baylor,,2010,2,false,1,6,
